sentiment,review,context
neutra,"honor businessperson businessperson ripbusinessperson url",tech
neutra,"gon updat fact n t emoji compani mac",tech
neutra,"purdi roger tribut businessperson spray paint macintosh w url",tech
neutra,"purdi roger tribut businessperson spray paint macintosh w url",tech
neutra,"system suppo 2nd gen model discontinu 3 year system updat",tech
neutra,"a ebay model model 13 16 24 bid well 500 530 16gb white 499 deliv",tech
neutra,"saturdaycut shit system design knew peopl go digit assist url",tech
neutra,"buddi surpris s option turn bring psystemyoudelet",tech
neutra,"speechtran url app store list best bi direct speech speech translat post compani",tech
neutra,"chang onoff toggl wonder long will hip web app follow",tech
neutra,"eah system system phone number",tech
neutra,"wall wall peopl secur a huge store url",tech
neutra,"whoa store glendal model model url",tech
neutra,"follow follow",tech
neutra,"salesperson soho store n t matter peopl line front re gon modelmodel",tech
neutra,"m sticki note businessperson businessperson",tech
neutra,"rest battl cou tablet pill",tech
neutra,"model updat great serious delet stuff gamecent businessperson mind",tech
neutra,"mine warranti n t companycar system5",tech
neutra,"usb femal connector car dope",tech
neutra,"flash model chang mind advanc",tech
neutra,"s time app call isuck app kill batteri life",tech
neutra,"20 min store pump",tech
neutra,"lol suppo play mari blige wait time",tech
neutra,"sprint verizon t store url",tech
neutra,"system n t weather stock pre system5 m hope will help",tech
neutra,"think system system servic interconnect care user",tech
neutra,"austin domain locat umbrella nice staf proper better",tech
neutra,"bore a intrigu app model suggest yyc",tech
neutra,"happen compani url aapl compani url",tech
neutra,"odd uplift stori compani co founder sold stake 800 aapl aapl",tech
positiva,"thing fella today pacif time zone",airline
positiva,"mad call bag number person help told bag 22",airline
positiva,"shout red head gate agent flt 3389 dca chs 710 tonight n t great",airline
positiva,"flight 4146 phi den staf a great crew freecomedyshow newlifetimecustom",airline
positiva,"best airway follow",airline
positiva,"help quick respons",airline
positiva,"valentinesday email point clever amaz compani loveisintheair url",airline
positiva,"hot stewardess flip",airline
positiva,"s a ve angri tweet airlin read mind bitch credit",airline
positiva,"a wonder nice agent austin help rememb proper kudo",airline
positiva,"prompt repli m impress re brush appreci",airline
positiva,"note great exampl make good extrem inconveni situat url",airline
positiva,"chang flight fee free check bag best airlin",airline
positiva,"offici airlin divadapouch aka thepoopqueen url",airline
positiva,"flight aisan chees wine pair",airline
positiva,"announc will re",airline
positiva,"awe guy great n t wait travel",airline
positiva,"follow",airline
positiva,"great trip today crew fli fantast url",airline
positiva,"receiv bag appreci care matter",airline
positiva,"guy big hea good work",airline
positiva,"neveind s make process painless",airline
positiva,"final la fll sju letsgo",airline
positiva,"delay a connect custom servic today ll pay final respect a dear famili member",airline
positiva,"love appreci fact guy rare cancel flight flight time a cancel flightlat time",airline
positiva,"best logist experi peopl india mumbai surat navimumbai",airline
positiva,"love",airline
positiva,"a pleasur",airline
positiva,"best follow",airline
positiva,"thx gate ajohn pascucci find a flight clt pvd origin cancel flightl url",airline
positiva,"s m a tea kinda guy",airline
positiva,"final make board pas work passbook",airline
positiva,"gorgeous day hope flight tomorrow pleasant",airline
positiva,"total understand weather frustrat",airline
positiva,"de ice impoant",airline
positiva,"board depa respons",airline
positiva,"work hard make sure thing flow smooth keep posit",airline
positiva,"cool",airline
positiva,"hotspot free wifi happi airplan itsthelittleth",airline
positiva,"win alway save day a direct orlando",airline
positiva,"air deic plane ll connect custom servic helpfuli m hope catch flight",airline
positiva,"hear outsourc plan bois best staffcust servic countri bois",airline
positiva,"great trip lift",airline
positiva,"night",airline
positiva,"plan btw excel servic crew dca sju sxm",airline
positiva,"a huge crew flight 1348 flew dca sju monday night snow a plane",airline
positiva,"nashvill big pilot 615 baltimor fli snow land ice",airline
positiva,"will slog airplan citi",airline
positiva,"incred custom svc gate flight mint experi magic",airline
positiva,"worri nl disappoint better loung delta disappoint",airline
positiva,"club denver dope",airline
positiva,"congrat vx rout",airline
positiva,"hey guy honest custom",airline
positiva,"info a good day",airline
positiva,"listen n t n t appreci",airline
positiva,"land nashvill care url",airline
positiva,"4 min respons time m impress m s offici trueblu compani social",airline
positiva,"time",airline
positiva,"fli love austin excel news",airline
positiva,"great",airline
positiva,"love backyard consum win biz compet",airline
positiva,"best follow",airline
positiva,"follow",airline
positiva,"follow",airline
positiva,"re kill smitten trueblu",airline
positiva,"awesom deal dal au 39 url",airline
positiva,"today staff msp custom servic a level father pas night help today",airline
positiva,"great flight great crew flight 475 travel compani",airline
positiva,"supervisor miriam provid great custom servic final",airline
positiva,"awesom send",airline
positiva,"thankyou dal au rout day",airline
positiva,"credit repli forward hope 103 flight tonight",airline
positiva,"amaz follow",airline
positiva,"follow",airline
positiva,"pleasant surpris board flight time morn good job",airline
positiva,"busi time",airline
positiva,"follow",airline
positiva,"gosh serious day week year will appreci",airline
positiva,"flyfi url",airline
positiva,"follow",airline
positiva,"god lauren god god",airline
positiva,"holi fuckinf shit",airline
positiva,"love free wifi legroom seattlebound",airline
positiva,"lauren omg best airlin",airline
positiva,"re best",airline
positiva,"worri custom servic a bad wrap spoke agent save huge amount time apolog yesterday",airline
positiva,"lauren omg dead happi",airline
positiva,"lauren scream",airline
positiva,"guy continu impress crew mco gate 4help famili seat issu profession",airline
positiva,"gosh",airline
positiva,"follow",airline
positiva,"a great flight orlando haford a week ago great time arriv earli",airline
positiva,"bag straight hotel guy rock",airline
positiva,"flew miami great crew servic leg",airline
positiva,"bar",airline
positiva,"flyfi seattl udub url",airline
positiva,"love tv ad girl danc laugh time a trip",airline
positiva,"flight book problem flight a dc visit easter weekend sta difficult end well guy big fan",airline
positiva,"apolog accept customerservicewin itravelalot url",airline
positiva,"omg final",airline
positiva,"hmmm caribbean sound url ld warm",airline
positiva,"bag number",airline
positiva,"a month ago weird n t a club busiest airpo",airline
positiva,"a wonder thing",airline
positiva,"handl question social medium pro good practic transpoat system friend ai",airline
positiva,"dream open a rout dalla austin houston",airline
positiva,"seat 2 hot athlet flight better",airline
positiva,"beatriz susan gate 4 mco",airline
positiva,"s amaz",airline
positiva,"s free wifi board best thing s happen slice bread",airline
positiva,"greatest airlin o truebluepoint compani",airline
positiva,"incred custom servic ve experienc refresh",airline
positiva,"flight attend wonder btw secur tray tabl s flail url",airline
positiva,"re url",airline
positiva,"readi inspir url",airline
positiva,"mark 15th year blueman plane design sun sentinel url",airline
positiva,"will",airline
positiva,"allow chang a flight fee yay will book flight chang 200",airline
positiva,"reach gold div 2k424j0 flight chang confirm dnx58v",airline
positiva,"explan odd incent structur tho dramat diminish ce",airline
positiva,"m crave pretzel send",airline
positiva,"passbook suppo io applic final add collect url",airline
positiva,"great job celebr mardigras2015 industri reason m nut url",airline
positiva,"magic ball steer wrong",airline
positiva,"kind",airline
positiva,"subscrib a rr account receiv a promo code month expir offer",airline
positiva,"arriv san juan earli a great flight luv",airline
positiva,"follow appreci",airline
positiva,"hey dre seatac check a rais stat dude amaz custom servic feel valu",airline
positiva,"friend engag person handl clarifi question baggag fee well interest",airline
positiva,"nicest gate attend newark airpo gate 101 multipl delay pleasant",airline
positiva,"emerg exit seat 6 2 s a huge win",airline
positiva,"best follow",airline
positiva,"follow",airline
positiva,"blown stellar custserv lt 3 url",airline
positiva,"y m excit expans destin spread wing",airline
positiva,"luv ur peopl product 1 thing doyoucharg herbal tea black tea m a caffein drinker",airline
positiva,"appreci hashtag lucycat",airline
positiva,"boe 777 star allianc sho final 27l amaz winter morn 777 avgeek url",airline
positiva,"follow",airline
positiva,"follow",airline
positiva,"name angel serious cool fantast servic",airline
positiva,"move quick",airline
positiva,"help remind agent s p heard rumor a stream wifi tvmovi servic instal",airline
positiva,"will",airline
positiva,"share common",airline
positiva,"ticket saturday n t haha",airline
positiva,"good flight a delay work",airline
positiva,"a year hard vacat time work love fli guy",airline
positiva,"good friday nwk sf boom",airline
positiva,"giant virgin america a match heaven",airline
positiva,"sweet follow ll messag",airline
positiva,"lol m m lauren god ahhhh",airline
positiva,"amaz servic sw stewardess den cun cun atl atl lax",airline
positiva,"set",airline
positiva,"margo houston s bush intercontinent earlier",airline
positiva,"follow glad bag",airline
positiva,"loveluv addit passbook option",airline
positiva,"s help understand reduc price seat sold check prioriti ceific",airline
positiva,"delet tweet wonder employe swoop help faith restor good",airline
positiva,"incident sheila airplan deserv a rais s awesom",airline
positiva,"surpris quick respons time",airline
positiva,"follow",airline
positiva,"bingo bring attent ll happi reach noah mr",airline
positiva,"handl glad southwest care s flyer",airline
positiva,"screen laptop larg real nice wifi appreci god tini lil man middl seat",airline
positiva,"betti work gate ilm love gate agent clt help 2 phx tonight tomorrow",airline
positiva,"m set fli bad a a giant metal bird machin brought snack",airline
positiva,"follow",airline
positiva,"best seat a e190 board earli readi set",airline
positiva,"ahead live premium cabin m heaven en rout lhr",airline
positiva,"aw",airline
positiva,"seat fine job url",airline
positiva,"fantast job peopl today ua22 dublin a jam pack plane crew wonder",airline
positiva,"pple a great job mad system help appreci hard work push better",airline
positiva,"a check bag curb awesom sure a high",airline
positiva,"class o head url",airline
positiva,"a great experi custom servic team luvsw a list",airline
positiva,"pit gate a1 big shout ladi track",airline
positiva,"check",airline
positiva,"love compani 4 flight today",airline
positiva,"told ground delay snow",airline
positiva,"well john hugh bihday will stick plane hold train automobil gate worker well",airline
positiva,"well charg switch cancel flightl flight pretti nice stillmakingmepoohough",airline
positiva,"luckili peopl work bso chicago midway attent bag punta cana",airline
positiva,"awesom",airline
positiva,"open flight vega sunday",airline
positiva,"n t depa s high hope schedul",airline
positiva,"message address",airline
positiva,"la vega gorgeous year fli guy vega gorgeous there",airline
positiva,"a great idea cometoaustin",airline
positiva,"thx confirm yr team awesom prompt help respons cheer snow s futur",airline
positiva,"will standbi denver tonight will cancel flight father son trip till year thx",airline
positiva,"hawaii warm find good flyitforward",airline
positiva,"marsha m myle beach greatest deserv respect prais thankyouforeveryth",airline
positiva,"flyingitforward small famili a huge differ life",airline
positiva,"flew san francisco fo lauderdal year a fantast time",airline
positiva,"well time tweet board will listen",airline
positiva,"s fli y person servic",airline
positiva,"pilot fa ground personnel a great job weather blame talk",airline
positiva,"d love hear live saturday destinationdragon",airline
positiva,"good url",airline
positiva,"thx finger cross",airline
positiva,"s true a bit pricey will fuher love guy",airline
positiva,"hey awesom repli will fill form",airline
positiva,"repo istanbul moment plane haha hat pilot",airline
positiva,"1007 houston bogota board safeti mechan fix problem faster good energi fli homefamili",airline
positiva,"ok ll book jb airplan book ath",airline
positiva,"honest stop repo thing websit laugh flight work mile accru m sure s cosmet",airline
positiva,"whoa s want hear earli flight come repli",airline
positiva,"great well deserv",airline
positiva,"thnx",airline
positiva,"a great flight 4223 damion best damionflight4223",airline
positiva,"n t airlin sincer bestairlin",airline
positiva,"woohoo day look n t find",airline
positiva,"cool ur plane will",airline
positiva,"ll pas advic guy rock",airline
positiva,"re upgrad 1st class a 45 min flight appreci",airline
positiva,"daughter cancel flightl flight nashvill",airline
positiva,"great forward respons messag",airline
positiva,"heck airlin url",airline
positiva,"s kinda funni worri",airline
positiva,"will amessageit ve good year ve hook peac",airline
positiva,"thnx",airline
positiva,"land anchorag fairbank url",airline
positiva,"need a austin trip dca ve",airline
positiva,"pick will bump class",airline
positiva,"nice snack fridgethat stuff a dorm common room genius",airline
positiva,"file respons",airline
positiva,"good luck",airline
positiva,"make night wait trip week url",airline
positiva,"thankyoufor leav nice job run airpo catch connect flight",airline
positiva,"appreci prompt respons",airline
positiva,"wow guy answer peopl wow care love jet blue",airline
positiva,"compani",airline
positiva,"best airlin",airline
positiva,"staff deck cabin ua768 sfo bos except today well",airline
positiva,"protect flight gate agent kerri la excel job destin today",airline
positiva,"a wonder flight attend name leah lga den den anchorag",airline
positiva,"offici favorit airlin creat magic day friendlyski careyon",airline
positiva,"a notch leinenkugel craftbeer goodflight norfolk url",airline
positiva,"shout pilot fc attend eliz 673 super strong crosswind land eliz a super job",airline
positiva,"ice cream front solid",airline
positiva,"love re cute",airline
positiva,"repli se n t conf love aviat southwest want 18th fli swa day",airline
positiva,"will",airline
positiva,"time today phl nice work thereisafirstforeveryth",airline
positiva,"final rectifi flight situat",airline
positiva,"lh2 loung fantast remot",airline
positiva,"good flight",airline
negativa,"onboard wifi bad s 20 minut send tweet work tabl disappoint",airline
negativa,"flight miami will airlin",airline
negativa,"receiv email wreso s email n t associ swa account cc info sister fraud messag",airline
negativa,"ric tonight ve ewr 24hrs",airline
negativa,"late flightst flight experi worst 2 hour runway wifi tv work proper",airline
negativa,"auto callback n t wait hold",airline
negativa,"gate agent re rout imposs itinerari find a airlin super bum",airline
negativa,"flight 441 24 delay three hour pilot",airline
negativa,"good thing notic re rout 7 total passeng imposs tripl connect well",airline
negativa,"m person ve sit denver three hour a plane",airline
negativa,"send a phone refund depament submit claim email success",airline
negativa,"learn famous apolog social medium market twitter asset jet blue",airline
negativa,"pm number lodg formal complaint thx",airline
negativa,"thks 4 a workaround a custom friend solut easili access email",airline
negativa,"hard told wifi work side plane",airline
negativa,"kp luckili transfer mainten issu delay n t transfer",airline
negativa,"2015 power outlet seat a 6 hour flight california serious airlin fail pathet",airline
negativa,"n t chang reserv seat bought ticket error comp seat",airline
negativa,"n t spend extra 100 bc ur equip failur",airline
negativa,"wait flight 4567 memphi incred rude gate agent wait depaur time delay 1 2 rude",airline
negativa,"life dealt poor custom servic irrespons staff lack care lga iah day 2 baggag nc",airline
negativa,"flight 4567 agent wander pilot charg person phone d txting",airline
negativa,"flight wors flight attend n t plane equip power outlet seat",airline
negativa,"flight 4567 cancel flightl day staff unhelp",airline
negativa,"follow",airline
negativa,"site clear explain allow a carri allow pit bos sen",airline
negativa,"phone number gate n t work custom servic phone number",airline
negativa,"employe help check bag left desk complet 12",airline
negativa,"22 wrong kiosk n t work",airline
negativa,"flight 1808 leav 245 n t begun board updat websit asap",airline
negativa,"bag houston friday reimburs baggag fee",airline
negativa,"chang advanc 24 hour prior tri onlin earlier want 300 chang fee",airline
negativa,"point kid n t fli bought round trip ticket dtw phx m",airline
negativa,"go ale flight s delay time parent m receiv ale",airline
negativa,"miss 6 000 point account re spread assum creat account",airline
negativa,"flt 4567 depaur time chang time 20 minut n t figur a solut",airline
negativa,"flt 4567 gate agent announc unprofession time",airline
negativa,"charg 200 2 chang a flight a rip reason 2 hand 2 reschedul flight juli",airline
negativa,"hold 2 hour money",airline
negativa,"heard charg 1st bag tighter seat a loyal jb custom",airline
negativa,"spoke baggag claim center travel credit will respons cost a",airline
negativa,"cancel flightl flight bna flight bna 2 mdw tomorrow strand den ve hold day",airline
negativa,"stroller travel credit n t help cover cost a stroller crew ruin",airline
negativa,"respons replac",airline
negativa,"umm reason contact contact a definit answer",airline
negativa,"stuck iad go 6 hour wait a ferri flight nashvill thatyouca n t will arriv ridicul",airline
negativa,"ll giveyoua chanc n t ll fall backtodelta",airline
negativa,"quick respons offer assist lack follow servic expect",airline
negativa,"brother girlfriend flight cancel flightl 3 time leav 72 hour late flight drop letter grade school help",airline
negativa,"rememb m doubt hope",airline
negativa,"sta ve wast 15 hr phone wait time",airline
negativa,"messag flight delay go clt will forc connect lga 1005pm",airline
negativa,"love reschedul flight southworst",airline
negativa,"busi need audit",airline
negativa,"today",airline
negativa,"follow",airline
negativa,"flight class n t enter amessageir club happi messag",airline
negativa,"flight 211pilot spill tea radio yay delay hour",airline
negativa,"hope flight 1855 delay flight attend n t work nobackup",airline
negativa,"ve flight 4443 sit tarmac dca a wait a gate gate",airline
negativa,"custom servic stink book a flight hour hung companysuck",airline
negativa,"s strand dc sat 330am 100 kid starv exhaust",airline
negativa,"a rep 10 min n t help transfer dividend mile custom servic",airline
negativa,"keep custom happi a mistak pa",airline
negativa,"agent reserv contact wast time sit phone hour",airline
negativa,"offer flight cancel flight m strand work",airline
negativa,"usaa flight 4443we arriv dca 212 wait gate 33 apx hr updat",airline
negativa,"phone hour waitingcan answer notcool",airline
negativa,"thx respond bag mad rush jetwaywhi baggag claim",airline
negativa,"email reserv cancel flightl will refund refund",airline
negativa,"2 flight cancel flightlat weather mechan paid hotel bag held transfer vouchercompens",airline
negativa,"nashvill airpo runway open appear southwest airlin cancel flight flight chang",airline
negativa,"great job communic passeng flight 1855 n t exist url",airline
negativa,"call swa phone hold hour cut",airline
negativa,"suppos earli even tonight n t store buy necess",airline
negativa,"n t fit line pas feedback a big downgrad previous year",airline
negativa,"n t a real person phone book a flight readi compani care companysuck",airline
negativa,"s 322 sign board updat",airline
negativa,"n t return call email case number 8273993",airline
negativa,"told gate open need wait 20min wait 4 min",airline
negativa,"a horribl experi fli montego bay philadelphia 211 125 2check a golf bag constant sell flight",airline
negativa,"ground 30min plan depaur california weather origin told 10 min delay",airline
negativa,"flight cancel flightl monday cancel flight credit card s",airline
negativa,"25 hour late flightr flight cancel flightl work intern communic skill",airline
negativa,"jh experi compani entir disgust d assist compens bag",airline
negativa,"work firefox finish purchas button turn gray submit a coupl week",airline
negativa,"updat flight 5202 orf phl gate",airline
negativa,"wifi yesterday s flight extrem slow a wast 8 lost travel time work",airline
negativa,"troubl check add messag",airline
negativa,"travel boston storm m shock virgin s complet apathi custom",airline
negativa,"airlin embarrass bad weather n t fault respons n t wors",airline
negativa,"checkin system poor",airline
negativa,"hung 1hr 7min hold messag contact info",airline
negativa,"4914 fli gsp dsm claim s sched avail book separ",airline
negativa,"group virgin bos weather expo actual cu serv model flight book problem virgin",airline
negativa,"hope speak direct appreci link",airline
negativa,"suppos re deliveri ll",airline
negativa,"flight origin suppos leav 140pm wo n t leav 5 2nd time happen",airline
negativa,"final it miss meet",airline
negativa,"airlin n t cancel flight flight bos help custom virgin good luck",airline
negativa,"wednesday joke 50hrs cancel flightlat delay",airline
negativa,"link email offersyous a year buytransf milesth 1 expir url",airline
negativa,"cool weather delay lie deceiv passeng chang reprehens yousuck",airline
negativa,"3359 final cancel flightl",airline
negativa,"priceless compani strand daughter o hare compani safe alon a plastic chair 9h compani air",airline
negativa,"custom servic",airline
negativa,"stay airlin reschedul a flight n t absorb a fee cost 12 flight",airline
negativa,"d learn listen custom ask custom",airline
negativa,"cancel flightl flight refus a voucher despit flight 2day neveragain",airline
negativa,"horribl seat poor custom servic ve flown mileag programhorr",airline
negativa,"charg station san",airline
negativa,"tooooo cancel flightat chain command hate",airline
negativa,"staff flight appropro entir flight delay fa shouldnt left delta",airline
negativa,"flight 86 lax iad row clean prior board gross find tissu seat",airline
negativa,"wether delay again love charlott ice storm good luck mad custom",airline
negativa,"airlin cancel flight oc fll flight today 700 switch notic apolog fli companyairlin",airline
negativa,"hold 30 min listen shitti ad repeat credit hate airlin better",airline
negativa,"3pm bag a couesi toiletri kit flight experi expect disappoint",airline
negativa,"sad flight clt ind today head tampa tmrw",airline
negativa,"sta flight a scold overhead bin offer person seat",airline
negativa,"continu button generat a trip plan trip flight book problem process hint",airline
negativa,"travel a lot re fave ewr cleveland w40 min layov connect dc best option",airline
negativa,"delay flight 1601",airline
negativa,"super paid attent actual flier credit card holder",airline
negativa,"book suck big time crappi layov custom servic sub par",airline
negativa,"airlin cancel flight oc fll flight today 700 switch notic apolog fli companyairlin",airline
negativa,"mco dca flight full peopl screw msi dca cancel flightat n t cancel flight swa mistak",airline
negativa,"offer final destin albeit hour late flight",airline
negativa,"chang stick premier 1k loyal custom thing harder loyal",airline
negativa,"free wifi flight 1808 cancel flightl",airline
negativa,"custom servic mileag custom a disgrac spent 45 min phone reset a pin number luck",airline
negativa,"n t explain 2 hour 45 minut hold time",airline
negativa,"serious wtf nochil url",airline
negativa,"n t ve call confirm call n t go",airline
negativa,"hate compani wo n t famili thursday",airline
negativa,"custom servic ment quot polici effect custom servic",airline
negativa,"flt 4487 major delay bc ground crew slow flight crew terrif 2 hour ground",airline
negativa,"m travel year 800 number good",airline
negativa,"websit flight book problem experi obnoxi upsel laden disast half a brain",airline
negativa,"9o left coat luggag anticip cramp overhead bin",airline
negativa,"late flight",airline
negativa,"furious re firm a disgrac despit effo protect daughter night compani",airline
negativa,"ve hold 2 hour re book a flight help",airline
negativa,"call 12 time three day s unaccept m wait hold s option",airline
negativa,"a cancel flightlat text morn bushleagu a number call weakservic",airline
negativa,"flight 1613 cancel flightl wife stuck phoenix slc san a lot southwest",airline
negativa,"n t compani n t find simpli check a seat a miss passpo love compani debat choic",airline
negativa,"attent a specif complaint custom servic dca best option",airline
negativa,"worst servic",airline
negativa,"book handl unprofession cancel flightat happen disorgan uncal",airline
negativa,"hold 15 min a coupl ring mailbox set custom servic forward cell phone c mon",airline
negativa,"flight 654 sit airplan delay 3 12 hr employe load bag terribl",airline
negativa,"waiv a fee time cancel flightat waiv a futur compani ripoff poorcustomerservic",airline
negativa,"flight cancel flight neptun destin notmyfault waiv 200fee ripoff poorcustomerservic",airline
negativa,"wow airlin a joke absolut horrend custom servic guy asham",airline
negativa,"claim number n t iad baggag a phone call speak",airline
negativa,"book atlanta drive nashvill pay ridicul price differ bad weather good busi",airline
negativa,"busi call hour pathet",airline
negativa,"fastest respons day hour phone hold hour flight book problem desk",airline
negativa,"offici worst custom servic airlin ve dealt companylin poor",airline
negativa,"wonder lowest rate airlin america shame compani",airline
negativa,"wo n t waiv 200 fee neptun n t credit wo pay fee destin tic waivethefe",airline
negativa,"feel helpless tanpa airpo talk flight delay 4 time help miss connect will prob",airline
negativa,"messag detail 0214 sta phone number reach repli onlin phone",airline
negativa,"waiv fee flight cancel flightlat neptun credit 200 fee reach destin notmyfault",airline
negativa,"think nice thing upgrad delay flight s",airline
negativa,"jt issu miss connect earli gate close concern custom servic",airline
negativa,"s rude arrog gate personnel uncal unprofession theworst",airline
negativa,"re autom respons n t decenc carerespond",airline
negativa,"flight ua1159 denver rmoug15 re chedul 5 time ll ridicul",airline
negativa,"a bad exchang rate money refund penalti",airline
negativa,"pt expir a prchase onlin retail told sw wo n t 6 8 wks l8 2 keepmi pt",airline
negativa,"apolog a full refund confirm will receiv",airline
negativa,"custom servic terribl re terribl thought",airline
negativa,"assist n t a flight chang flightyoumad connect",airline
negativa,"call multipl time wait final connect hung",airline
negativa,"pls find bag 2 frustrat hope bag leav airplan wo luggag",airline
negativa,"idea plane flight 672 come thought flight 305 airplan n t explain delay",airline
negativa,"strand phoenix w broken foot flight d sunday sickcrew cancel flight mechan flight today",airline
negativa,"ive call 3 wait hold 10 min time disconnect time enrag speak help",airline
negativa,"ve hold 90 minut s a lack qualiti servic care hate shitti airlin",airline
negativa,"work today pick a phone",airline
negativa,"ur go 2 charg 20 wi fi sure work brutal dialup a 100 time thing load theend goodday",airline
negativa,"flight 4524 delay 2 hour a deadhead crew 150 pay custom wait great servic compani",airline
negativa,"help cancel flight flight call time ridicul",airline
negativa,"man steel fli citi frequenc",airline
negativa,"drop 3x hour",airline
negativa,"miss incom time sat 30 jetbridg driver miss a 45min connect time flight",airline
negativa,"flight book roundtrip s",airline
negativa,"hidden citi forc crappi seat exit row leg suppo",airline
negativa,"ll sendingpost complet detail circumst surround matter compani airlin asham",airline
negativa,"n t class flight book",airline
negativa,"flight brother book info phone a pas club",airline
negativa,"sat a plane 3 hour wait engin fix luggag lost",airline
negativa,"mess plan a trip costarica penni vacatim",airline
negativa,"call number useless head airpo pick bag situat a real joke",airline
negativa,"entir problem email a flight book problem number phone",airline
negativa,"kind hypocrisi cancel flightl ticket bad exchang rate advantag compani",airline
negativa,"staff member head check websit url",airline
negativa,"told time fli mess today flight 1802 worst airlin",airline
negativa,"help a nice ladi phx checkin spent 4 hour hold 24 hour effici",airline
negativa,"pls send tech 2 baggag offic poor guy 2 print claim n t 2 upgrad 2 printer mfps",airline
negativa,"stuck iah wait flight 253 honolulu 7 hour mainten issu a plane fail",airline
negativa,"pay pocket help loo class ticket coach resolut a comp",airline
negativa,"extrem disappoint poor custom servic provid cancel flight flight today unprofession",airline
negativa,"3 time call help chang a flight n t onlin",airline
negativa,"wast 40min fill 2 onlin form tell n t receiv wo n t happen time",airline
negativa,"a premium wifi pay 30 decent slow fi",airline
negativa,"tsa pre work airlin pay good money spent 30 min phone success",airline
negativa,"cancel flight ticket thousand peopl n t exchang rate doublestandard",airline
negativa,"log told e mail log current",airline
negativa,"issu compani airlin retweet paid a full fight ticket a standbi",airline
negativa,"advic help n t guy charg peopl fli compani",airline
negativa,"yeah 4 book tomorrow hope 3rd time a charm cancel flightl flight",airline
negativa,"good care luggag url",airline
negativa,"a 3rd pay servic sell ticket rip excel servic compani offer",airline
negativa,"flight ua3364 sit tarmac 30 min repo input",airline
negativa,"8 week refund ticket 0372389047497 total unaccept ll blast social medium tv",airline
negativa,"flight 894 offic airpo wow unreal staff wait board delay",airline
negativa,"plan southwest app android crappi",airline
negativa,"perform t5",airline
negativa,"highlight delay freeconc",airline
negativa,"re reserv number hungari phone work difficult",airline
negativa,"delay arriv",airline
negativa,"disappoint n t allow chang seat check earli onlin a flight tomorrow morn",airline
negativa,"long hold wait 35 minut",airline
negativa,"kind updat delay flight boston houston 730 tonight",airline
negativa,"s a middl initi versus middl spend time comput issu",airline
negativa,"classic",airline
negativa,"2 min depaur 4125 announc updat updat time status stand comeon",airline
negativa,"answer phone poor",airline
negativa,"flight 4524 a 2 hour wait a deadhead crew deadhead crew take overhead bin space pay custom annoy",airline
negativa,"strike live tweet ordeal medium team appreci updat",airline
negativa,"reschedul flight cancel flightl hotel room paid",airline
negativa,"n t checkin onlin 200 flight tmrw fr cancun undefin error 800 workingfamili 4 n t cgroup help",airline
negativa,"893 gate open 50 min wait a great finish 18 hour delay arriv",airline
negativa,"submit third time check confirm receipt screen shot case disappear",airline
negativa,"call custom servic cours offer a transfer disconnect",airline
negativa,"s yall corpor number bc yall accommod",airline
negativa,"hold withyoufor 40min wast time n t appreci wheresthecustomerserviceat url",airline
negativa,"serious fire happen hnl broke wheelchair loan broke mine url",airline
negativa,"hard fli delay hour plane turn head gate connect",airline
negativa,"total b offer pay a full class airfar told sold out 3 seat seat crap",airline
negativa,"redeem flight 744 call negoti lord m head",airline
negativa,"hour sit plane bag load plane weight",airline
negativa,"well highlight state travel canada usa compani nexus",airline
negativa,"m hope n t lax ito connect forward stuck lax overnight team again",airline
negativa,"n t check baggag n t will lose",airline
negativa,"2 a half hour hold hope feel good a steam pile shit paid",airline
negativa,"m 03 flight book problem major problem 0 n t bad",airline
neutra,"long bill cycl",airline
neutra,"chang rno den non stop 9 6am late flight morn earli afternoon",airline
neutra,"yep s tomorrow",airline
neutra,"poland sun much hood southwest url",airline
neutra,"contact a miss rapid reward credit",airline
neutra,"outlin polici scenario",airline
neutra,"email describ experi forward a follow hope",airline
neutra,"follow",airline
neutra,"a referr program milageplus explor card",airline
neutra,"email",airline
neutra,"374 roc fam sna m a member dad mile",airline
neutra,"receiv invit paicip e reward legit compani doubl check bc site look",airline
neutra,"m flight book problem a flight vega good promo code",airline
neutra,"sure email screenshot link url url",airline
neutra,"follow",airline
neutra,"618 flight houston",airline
neutra,"canyoubett defin smaller type item carri requir small backpack",airline
neutra,"link tweet s intern email url 3rd pay contract",airline
neutra,"follow",airline
neutra,"follow",airline
neutra,"ceo seek balanc passeng wall alaska highway news url",airline
neutra,"return vacat luggag servic golf bag present clear wrap ve place",airline
neutra,"great ll send",airline
neutra,"n t ifyoudefin a controllableirregular",airline
neutra,"a pastor homeschool mom spirit em contact prefundia url",airline
neutra,"flight 705 ewr fll",airline
neutra,"ceo seek balanc passeng wall daili journal url",airline
neutra,"help a reserv",airline
neutra,"virgin america fli direct seattl nyc boston",airline
neutra,"snow forecast raleigh nc tomorrow night s a plan reschedul flight rdu wednesday night",airline
neutra,"hello wonder long turkish airlin flight compani mile",airline
neutra,"s pretti nice flight credit automat flight a loung sleep",airline
neutra,"airplan airpo",airline
neutra,"book orbitz email correct s a middl pay",airline
neutra,"m nashvill ve stuck dalla 2 day will flight morn",airline
neutra,"phone global",airline
neutra,"game reason pay work url",airline
