sentiment,review,context
neutra,"domest travel reach 3 holiday url",politics
neutra,"princess eugeni granddaught queen elizabeth marri windsor castl url",politics
neutra,"200 peopl expect visit aparecida holiday url url",politics
neutra,"hurrican michael distanc usa leav 11 dead url",politics
neutra,"landslid 40 death uganda url",politics
neutra,"gross kitchen 7 lesson rais a bore child tabl journal url",politics
neutra,"usain bolt score goal debut a staer australian team url",politics
neutra,"radio presid associ pt venezuela haddad critic violenc url",politics
neutra,"blog presid announc minist haddad seek name project candid generat expens r 60 billion friday newspap 12 url journal",politics
neutra,"stock exchang china a recoveri day shanghai retreat 76 week url",politics
neutra,"child s day s earli sta save url url",politics
neutra,"follow condit road sp exit holiday journal url",politics
neutra,"gt pro presid network engag madonna neymar url url",politics
neutra,"erdogan trump pressur riyadh case miss journalist url",politics
neutra,"brazil fine resist shock goldfajn imf url",politics
neutra,"rain landslid kill 34 uganda url journal url",politics
neutra,"patricia campo mello 13th bolsa familia propos presid ingeni polit move journal url",politics
neutra,"astronaut surviv forc land will space year url",politics
neutra,"gt switzerland send 160 tuition fee paid chavista url url",politics
neutra,"url",politics
neutra,"patron saint day marcio franca mass aparecida ask unit brazil url elections2018 journal url",politics
neutra,"egypt will loan piec nation museum url url",politics
neutra,"so granddaught princess elizabeth 2nd princess eugeni marri windsor castl journal url",politics
neutra,"gt roger water self censor url url",politics
neutra,"meet 15 critic attract tourist url",politics
neutra,"pf indict perillo launder corrupt crimin associ url",politics
